ID,County_resident,County_land,scenic_concern,scenic_moderate,scenic_major,nutrient_concern,nutrient_moderate,nutrient_major,habitat_concern,habitat_moderate,habitat_major,sediment_concern,sediment_moderate,sediment_major,recreation_concern,recreation_moderate,recreation_major,val_know_conservation,val_undue_blame,val_water_important,val_land_regulate,val_water_problem,val_payment_important,val_together,val_staff,val_steward,val_influence,gender,age,education,income,incomefromfarming,landarea,majorityland,primaryrotation,work_2017,pollution_obs,familiar_25,others_wetland,others_covercrop,others_NM,past_crp,past_fcp,past_mci,past_oneseason,past_longterm,past_gcdt,past_gcsv,now_crp,now_eqip,now_fcsv,now_csp,practice_gd,practice_mintill,practice_rb,practice_rp,obs_sediment,obs_nutrients,obs_odor,obs_trash,obs_lackfish,obs_unsafeswim,obs_color,obs_unsafedrink,op_wetland_familiar,op_wetland_costR,op_wetland_control,op_wetland_equipment,op_wetland_costM,op_wetland_habitat,op_wetland_soil,op_covercrop_familiar,op_covercrop_RP,op_covercrop_timeP,op_covercrop_timeH,op_covercrop_RS,op_covercrop_IS,op_covercrop_LN,op_NM_familiar,op_NM_RS,op_NM_RL,op_NM_IS,op_NM_RF,op_NM_cost,op_wetland_open,op_wetland_restored,op_covercrop_open,op_covercrop_plant,op_NM_open,ac_fish,ac_swim,ac_explore,ac_kayak,ac_hunt,ac_hike,ac_bike,ac_picnic,ac_horse_ride,ac_go_off_roading,spt_landowners,spt_farm_manager,spt_renters,spt_govstaff,spt_mrbboard,info_NRCS,info_FSA,info_CES,info_mediaL,info_Specialists,info_SFDealer,info_MDealer,info_Neighbor_Friends,info_SCDC,info_VAI,info_Private_Consultants,info_NPO,info_mediaN,Prefer_Field_demo,Prefer_Internet,Prefer_County_meeting,Prefer_Television,Prefer_Magazines,Prefer_Radio,Prefer_Printed,Prefer_Visual,Prefer_On_farm_consul,Prefer_Trade_shows,dem_president_2016,dem_2018,unemploymentrate,Yearly.Cost,Hourly.Wage,av_monthly_Child.Care,av_monthly_Food,av_montly_Health.Care,av_monthly_Housing,av_monthly_Transport,av_monthly_Other,av_monthly_Taxes,farmsize,farmsize_share_scale,landvalue_peracre,cashrental_peracre,crp2018,Stream_miles,Stream_records,Lake_acres,Lake_records,Wetland_acres,Wetland_records,total_impaired,water_impaired
6948712233,Renville,Renville,3,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,3,4,4,4,4,5,5,5,2,1,3,1,1,5,3,2,1,4,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,3,3,2,2,2,2,4,4,4,4,5,4,3,2,3,3,3,4,3,3,3,3,3,2,3,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.7,45944,14.73,224,770,417,698,832,429,459,577851,2.286685247,6966,217,219,243.6,31,0,0,0,0,31,1
6948710186,Nicollet,Nicollet,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,4,4,3,4,4,4,4,4,4,3,1,NA,NA,NA,NA,2,2,1,4,3,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,2,3,3,3,4,4,3,1,3,3,3,3,3,2,3,3,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.7,47338,15.17,241,749,417,874,707,475,482,239897,0.949325917,7567,223,215,182.3,29,0,0,0,0,29,1
6948708312,Swift,Swift,3,3,2,4,4,4,3,3,3,4,4,4,2,3,3,4,3,4,4,4,3,4,4,4,3,1,3,4,2,3,2,2,1,7,3,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,1,0,0,0,0,1,3,3,3,3,4,4,4,2,2,2,4,4,4,2,2,2,4,4,3,3,3,1,3,3,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,4.2,43738,14.02,196,765,417,698,737,428,404,421367,1.667443169,5396,150,174,150.7,13,1837,6,0,0,19,1
6948706493,Renville,Renville,2,2,2,2,4,2,3,2,2,2,3,3,1,2,4,3,4,4,3,3,4,4,3,3,3,1,4,2,4,3,2,2,1,1,3,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,1,0,0,0,0,0,0,0,1,3,3,4,4,3,4,2,3,3,3,4,4,4,1,3,3,4,3,3,2,3,2,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4.7,45944,14.73,224,770,417,698,832,429,459,577851,2.286685247,6966,217,219,243.6,31,0,0,0,0,31,1
6948691653,Lincoln,Lincoln,2,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,3,3,3,4,4,4,3,1,3,1,5,4,2,1,1,1,3,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,1,1,0,1,0,0,1,0,1,3,3,3,3,3,4,1,4,3,3,4,4,3,1,3,3,3,4,3,2,2,3,3,3,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.5,46497,14.9,210,770,417,698,877,429,474,312894,1.238191322,4481,175,171,149,10,6257,7,32.77,1,18,1
6948681806,Chippewa,Chippewa,3,3,2,3,3,2,2,3,3,3,3,3,3,3,2,4,5,4,2,3,2,4,4,5,3,1,3,2,6,5,2,1,1,1,2,3,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,4,5,4,3,3,3,3,3,3,3,3,3,3,2,1,2,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,4.1,44660,14.31,214,759,417,698,781,426,427,332326,1.315088079,6478,199,190,130.4,11,5668,2,61.8,1,14,1
6948655563,Grant,Grant,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,3,4,4,3,1,NA,NA,NA,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.3,47714,15.29,210,762,417,698,958,427,504,300160,1.187800045,4911,193,168,114.6,6,6178,4,0,0,10,1
6948647714,Yellow Medicine,Yellow Medicine,2,3,2,3,3,3,3,3,3,4,4,3,2,4,4,4,4,4,3,4,2,4,3,4,4,1,3,1,5,5,3,1,1,1,3,2,2,2,2,1,1,1,2,2,1,1,1,2,2,2,1,2,1,2,1,0,0,0,0,0,0,0,1,4,4,4,4,3,4,3,4,4,4,4,4,2,2,3,3,3,3,3,2,3,2,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,3.6,44597,14.29,190,775,417,698,781,430,425,439237,1.738158743,5444,183,183,303.4,18,977,3,7.81,1,22,1
6948511119,Redwood,Redwood,1,3,2,4,3,2,2,4,3,4,4,3,3,3,3,3,4,4,4,4,4,4,4,4,4,1,4,1,3,4,2,2,1,4,3,1,1,2,2,1,1,1,1,2,1,2,2,2,2,2,2,1,1,2,0,0,0,0,1,0,0,0,1,3,4,3,4,4,4,1,3,4,3,4,3,3,1,3,3,3,3,3,2,3,3,3,2,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3.9,44509,14.27,199,764,417,698,781,427,423,519546,2.055959362,6552,197,187,254.2,18,54,1,0,0,19,1
6948510157,Chippewa,Chippewa,3,2,1,2,4,2,2,2,1,5,4,5,1,1,1,3,5,4,4,4,2,4,4,5,4,1,3,3,6,5,2,1,9,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,0,0,0,0,0,0,0,4,2,4,2,2,2,2,5,2,2,2,4,2,1,5,2,2,4,3,2,2,2,1,2,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4.1,44660,14.31,214,759,417,698,781,426,427,332326,1.315088079,6478,199,190,130.4,11,5668,2,61.8,1,14,1
6948509307,Brown,Brown,3,3,3,4,4,5,3,3,4,4,4,4,3,3,4,2,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1,"corn, bean, small grain, alfalfa/grass hay",1,1,2,2,1,2,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,0,1,0,0,0,0,0,0,1,3,3,3,3,4,4,2,2,4,2,5,5,3,2,3,2,4,4,3,3,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,43375,13.9,233,756,417,698,692,425,394,348004,1.37712942,6875,207,197,229.6,18,2004,2,0,0,20,1
6948508205,Murray,Murray,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,4,5,5,3,2,4,4,4,4,3,1,1,4,7,5,2,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,0,0,0,1,0,0,0,0,3,3,4,4,3,4,3,2,2,3,3,4,4,4,5,2,2,4,5,1,1,1,3,3,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,4.6,46138,14.79,198,775,417,698,862,431,464,415243,1.643209135,6435,225,177,0,0,0,0,83.99,2,2,1
6948507689,Renville,Renville,3,3,2,3,3,2,3,2,2,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,2,1,1,3,2,NA,NA,NA,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.7,45944,14.73,224,770,417,698,832,429,459,577851,2.286685247,6966,217,219,243.6,31,0,0,0,0,31,1
6948506700,Otter Tail,Otter Tail,3,3,3,4,4,4,4,5,3,4,4,4,4,4,4,3,3,4,4,5,3,4,4,4,4,1,3,1,2,2,2,2,1,7,3,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,2,4,3,3,4,4,3,1,3,3,4,4,3,3,2,1,3,3,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.2,46600,14.94,210,752,417,698,906,424,476,739021,2.924470872,2686,110,106,14.5,1,7871,9,0,0,10,1
6948504619,Otter Tail,Otter Tail,5,5,5,4,5,5,4,4,4,4,3,3,5,5,5,4,4,4,3,4,4,4,4,3,3,2,3,4,3,2,2,2,1,4,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,1,0,0,0,0,1,3,3,3,3,4,4,2,3,3,3,3,3,3,1,3,3,3,3,3,2,3,3,3,2,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,4.2,46600,14.94,210,752,417,698,906,424,476,739021,2.924470872,2686,110,106,14.5,1,7871,9,0,0,10,1
6948503888,Brown,Brown,2,2,3,2,2,2,4,4,4,2,3,3,4,3,4,4,5,4,4,2,2,4,4,4,4,1,NA,NA,NA,5,NA,1,1,1,3,1,2,2,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,0,0,0,0,0,0,0,0,2,3,3,3,3,4,4,4,2,3,3,4,4,2,2,2,2,4,4,3,1,2,1,2,1,0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,3.8,43375,13.9,233,756,417,698,692,425,394,348004,1.37712942,6875,207,197,229.6,18,2004,2,0,0,20,1
6948502762,Kandiyohi,Kandiyohi,1,3,2,1,2,2,3,3,3,3,3,3,3,2,2,5,5,5,1,1,5,5,2,5,2,1,3,2,4,5,1,1,9,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,5,5,5,5,2,2,4,4,2,2,NA,4,2,5,1,1,5,2,5,2,3,2,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.5,45104,14.46,237,757,417,709,773,429,437,373099,1.476435931,5854,229,214,38.3,6,9834,16,0,0,22,1
6948501935,Chippewa,Chippewa,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,3,3,3,4,4,3,3,1,4,2,3,4,2,2,1,4,2,1,1,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0,1,3,4,4,4,4,4,2,3,4,4,4,4,4,1,3,3,4,4,3,2,3,2,3,2,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4.1,44660,14.31,214,759,417,698,781,426,427,332326,1.315088079,6478,199,190,130.4,11,5668,2,61.8,1,14,1
6948500862,Nicollet,Nicollet,2,3,2,3,3,1,3,3,2,2,2,1,2,2,1,4,4,4,2,4,4,4,4,4,4,1,3,4,3,4,2,1,1,1,3,2,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,2,1,0,0,0,1,0,1,0,0,1,3,4,3,3,4,4,3,3,4,3,3,4,3,3,3,4,2,3,3,3,2,3,3,3,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.7,47338,15.17,241,749,417,874,707,475,482,239897,0.949325917,7567,223,215,182.3,29,0,0,0,0,29,1
6948500040,Yellow Medicine,Yellow Medicine,3,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,1,4,1,3,2,2,2,1,4,3,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,1,0,0,0,0,1,3,3,3,3,3,3,1,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.6,44597,14.29,190,775,417,698,781,430,425,439237,1.738158743,5444,183,183,303.4,18,977,3,7.81,1,22,1
6948499253,Cottonwood,Cottonwood,3,4,3,3,3,3,3,4,3,3,3,2,2,4,3,2,3,4,4,4,4,4,4,4,4,1,4,4,2,2,3,2,4,4,1,1,1,2,1,2,2,2,1,1,2,1,1,2,2,1,2,2,1,2,1,1,0,0,0,0,0,0,4,2,2,2,2,4,4,1,3,3,3,4,4,4,4,2,2,3,4,2,1,1,1,3,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,6.1,44199,14.17,208,760,417,698,759,426,415,371646,1.470686086,7059,184,202,165.2,11,1242,8,0,0,19,1
6948498376,Sibley,Sibley,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,4,4,4,5,1,1,2,4,4,3,1,2,1,6,2,2,1,1,1,2,1,NA,NA,1,1,2,1,2,2,1,1,1,2,2,1,2,2,2,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,2,2,4,4,2,NA,NA,NA,NA,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3.7,49421,15.84,219,762,417,711,1032,431,546,326010,1.290094259,6446,237,226,188.5,28,3302,4,0,0,32,1
6948497545,Redwood,Redwood,2,2,4,3,2,2,4,3,2,2,1,2,2,2,2,3,4,4,3,3,4,3,3,4,3,1,3,3,6,5,2,1,1,1,3,1,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,1,3,3,4,3,2,2,2,3,4,3,4,3,2,2,3,3,3,3,3,3,3,3,3,2,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3.9,44509,14.27,199,764,417,698,781,427,423,519546,2.055959362,6552,197,187,254.2,18,54,1,0,0,19,1
6948497011,Swift,Swift,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,1,1,4,2,1,4,1,2,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2,43738,14.02,196,765,417,698,737,428,404,421367,1.667443169,5396,150,174,150.7,13,1837,6,0,0,19,1
6948495759,Hennepin,Hennepin,2,2,1,1,3,3,2,2,2,2,2,2,2,2,2,4,4,4,2,3,4,3,3,4,3,1,3,3,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,2,1,0,0,1,0,0,0,0,1,3,4,4,4,3,4,2,2,3,3,4,4,3,4,3,2,4,4,3,2,3,1,3,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,3.1,64137,20.56,707,784,486,1113,840,555,860,46613,0.184458034,18090,131,131,31.3,6,1071,16,0,0,22,1
6948494256,Nicollet,Nicollet,3,2,2,4,4,4,4,5,5,4,4,4,4,5,4,5,2,5,3,4,4,5,5,4,3,1,3,2,5,2,4,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,2,2,2,2,1,2,1,1,0,1,0,0,0,0,1,3,3,4,4,5,5,1,4,3,5,4,4,4,3,4,4,2,3,3,1,2,1,3,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2.7,47338,15.17,241,749,417,874,707,475,482,239897,0.949325917,7567,223,215,182.3,29,0,0,0,0,29,1
6948493327,Freeborn,Freeborn,3,4,3,4,4,4,4,4,4,4,4,3,4,4,3,4,4,5,4,2,3,4,4,4,3,1,3,2,4,3,2,1,corn/corn strip till,1,3,1,1,2,2,1,1,1,1,1,1,2,2,2,2,2,1,1,2,2,1,0,0,0,0,0,0,0,2,3,4,4,3,4,4,2,2,3,2,4,4,2,1,3,3,3,3,3,2,3,1,3,3,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,3.8,45515,14.59,228,753,417,698,825,424,448,399154,1.579541375,6071,216,217,0,0,2003,1,0,0,1,1
6948492232,Redwood,Redwood,1,3,3,3,3,3,3,2,2,1,1,1,3,2,2,4,5,3,2,3,3,4,3,4,4,1,4,NA,3,5,2,NA,4,4,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,5,3,1,5,5,1,2,2,3,4,3,3,3,3,1,3,3,3,3,3,2,3,3,3,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.9,44509,14.27,199,764,417,698,781,427,423,519546,2.055959362,6552,197,187,254.2,18,54,1,0,0,19,1
6948461651,Waseca,Waseca,3,3,3,4,3,3,3,3,3,4,4,3,3,4,3,4,4,4,2,3,3,4,4,4,3,1,4,2,4,5,2,1,3,2,1,1,2,2,1,1,1,1,1,1,1,2,2,1,2,2,2,1,2,2,0,0,0,1,0,0,0,0,1,3,4,3,4,2,3,2,4,4,3,4,3,3,2,3,3,4,2,3,3,1,1,2,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,4,46304,14.84,225,762,417,698,862,427,468,238385,0.943342596,6922,224,216,95,8,284,2,0,0,10,1
6948085949,Dakota,Dakota,2,3,2,2,2,2,1,1,1,2,2,2,1,2,2,4,5,4,4,4,4,3,3,5,2,1,3,2,6,5,4,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,0,0,0,1,0,0,0,0,2,5,5,5,5,1,1,4,3,4,4,3,3,3,4,1,1,4,4,2,2,2,2,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,3.1,64437,20.65,741,756,486,1113,862,546,866,177152,0.701029963,7757,203,202,23.8,1,833,12,0,0,13,1
6948084829,Grant,Grant,5,4,4,4,3,3,3,4,4,3,3,2,4,3,3,5,5,4,4,3,2,4,4,5,3,1,4,1,4,5,4,2,1,4,2,3,2,2,2,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,0,0,0,1,0,0,0,0,4,5,5,5,4,2,2,4,4,5,5,3,2,3,3,3,3,2,2,5,3,2,3,1,3,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,4.3,47714,15.29,210,762,417,698,958,427,504,300160,1.187800045,4911,193,168,114.6,6,6178,4,0,0,10,1
6948083536,Cottonwood,Cottonwood,5,4,5,3,4,4,5,5,5,4,3,3,3,3,3,5,5,5,4,5,4,5,5,5,5,1,3,3,3,5,2,2,1,4,1,1,2,1,2,1,1,1,2,2,1,1,2,2,2,2,1,1,2,2,1,1,0,1,0,1,0,0,2,3,2,4,2,5,5,3,2,2,2,5,5,4,2,2,2,3,4,3,3,3,3,3,3,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,6.1,44199,14.17,208,760,417,698,759,426,415,371646,1.470686086,7059,184,202,165.2,11,1242,8,0,0,19,1
6948082295,Murray,Murray,3,3,4,4,3,4,3,3,4,4,3,3,2,3,3,4,4,4,4,4,4,4,4,4,3,1,3,1,3,5,1,1,1,1,3,1,2,2,1,1,1,1,2,2,1,1,1,2,2,2,1,2,2,2,1,0,0,0,0,0,1,0,1,3,4,3,2,4,4,3,3,4,4,4,4,3,3,3,2,3,3,3,1,2,2,3,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.6,46138,14.79,198,775,417,698,862,431,464,415243,1.643209135,6435,225,177,0,0,0,0,83.99,2,2,1
6948080508,Carver,Carver,3,2,4,3,5,4,3,2,2,4,4,4,3,2,3,4,4,5,1,4,5,5,5,4,3,1,3,2,5,4,2,1,1,1,1,4,1,2,1,1,1,1,1,1,1,2,2,2,2,2,1,2,1,2,1,0,0,1,0,0,1,0,2,4,5,4,4,2,5,1,3,5,3,1,5,4,3,1,1,5,4,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,3.1,64020,20.52,651,764,486,1113,914,549,858,149898,0.593179808,7866,197,189,89.4,24,5422,22,0,0,46,1
6948077266,Freeborn,Freeborn,2,1,3,3,4,4,4,3,3,4,4,3,1,3,4,4,5,4,2,4,2,4,4,5,3,1,3,1,7,4,3,1,1,1,3,2,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,0,0,0,1,0,0,0,0,3,3,4,4,4,3,4,2,3,4,3,5,4,3,2,3,3,4,4,3,3,2,3,3,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,3.8,45515,14.59,228,753,417,698,825,424,448,399154,1.579541375,6071,216,217,0,0,2003,1,0,0,1,1
6948076027,Renville,Renville,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,3,4,4,4,4,4,4,1,3,2,6,5,2,1,1,1,2,1,2,1,2,1,1,1,1,2,1,2,2,2,2,1,2,2,2,2,1,0,0,0,0,0,0,1,1,3,3,3,3,2,2,1,3,4,3,4,3,3,1,3,3,3,4,3,3,3,3,3,3,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,4.7,45944,14.73,224,770,417,698,832,429,459,577851,2.286685247,6966,217,219,243.6,31,0,0,0,0,31,1
6948074916,Watonwan,Watonwan,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,2,2,2,2,2,5,3,1,4,2,1,1,1,3,NA,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,3,5,5,5,5,2,2,4,4,4,5,3,2,3,4,4,4,2,4,4,2,3,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4.5,44271,14.19,189,749,417,698,796,423,417,254414,1.006772923,6510,215,213,207.9,21,700,3,0,0,24,1
6948071691,Blue Earth,Blue Earth,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,1,5,5,5,3,5,5,5,3,1,3,4,3,2,2,2,corn minimum till / soybean no till,7,1,4,1,2,1,2,2,2,1,1,2,1,1,2,1,2,1,1,2,1,1,1,0,1,1,1,1,1,5,1,1,1,1,5,5,3,1,1,1,5,5,3,3,1,1,5,5,1,1,2,1,3,1,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,3,47201,15.13,237,746,417,874,707,474,478,381661,1.510317674,7565,215,232,344.4,32,5253,10,0,0,42,1
