id,mean_wld,mean_cc,mean_nm,gender,age,education,income,incomefromfarming,landarea,majorityland,primaryrotation,countyresident,countyland,unemploy,costlive,hrwage,taxcost,cashrent,crp2018,landvalu,impstrea,implakes,impwetl,imptotal,childcar,foodcost,healthc,housecos,othercos,dfl08to18,dflmean,concern,att_wld_unfav,att_nm_unfav,comp,norm_control,aware,past,appreciate,social,Cluster,County,Region_y,Watershed
6946891262,806.0541937999999,401.5629758,514.4127662,1.0,4.0,1.0,2.0,2.0,1.0,1.0,8.0,Otter Tail,Otter Tail,4.2,46600.0,14.94,476.0,110.0,106.0,2686.0,14.5,7871.0,0.0,10.0,210.0,752.0,417.0,698.0,424.0,0.46280460799999995,0.452347745,0.17624891199999998,0.250454701,0.31335441399999997,0.059134387000000004,-0.28841225800000003,-0.30826313899999996,-0.332985214,-0.224140638,-0.045871737,0,Otter Tail,Northwest,Chippewa
6946889776,806.0541937999999,401.5629758,514.4127662,1.0,3.0,3.0,4.0,5.0,2.0,1.0,1.0,Waseca,Waseca,4.0,46304.0,14.84,468.0,224.0,216.0,6922.0,95.0,284.0,0.0,10.0,225.0,762.0,417.0,698.0,427.0,0.510246648,0.48386545,0.99941861,-0.19787111899999998,-0.600806459,0.123201103,-0.11290995300000001,0.167846897,0.24362469399999997,0.00338824,-0.076679804,2,Waseca,Southcentral,Le Sueur
6946884857,806.0541937999999,401.5629758,514.4127662,1.0,4.0,3.0,3.0,3.0,2.0,2.0,10.0,Faribault,Faribault,4.4,45400.0,14.55,445.0,209.0,219.0,6585.0,136.2,199.0,0.0,12.0,203.0,784.0,417.0,698.0,433.0,0.490212387,0.463059358,0.899926965,-0.072322104,-0.606734267,0.45393031799999994,0.427270854,-0.13186794599999999,-0.7213415470000001,-0.055248679,-0.144601935,0,Faribault,Southcentral,Blue Earth
6946884857,806.0541937999999,401.5629758,514.4127662,1.0,4.0,3.0,3.0,3.0,2.0,2.0,10.0,Faribault,Faribault,4.4,45400.0,14.55,445.0,209.0,219.0,6585.0,136.2,199.0,0.0,12.0,203.0,784.0,417.0,698.0,433.0,0.490212387,0.463059358,0.899926965,-0.072322104,-0.606734267,0.45393031799999994,0.427270854,-0.13186794599999999,-0.7213415470000001,-0.055248679,-0.144601935,0,Faribault,Southcentral,Le Sueur
6946883630,806.0541937999999,401.5629758,514.4127662,1.0,4.0,1.0,3.0,3.0,1.0,2.0,1.0,Brown,Brown,3.8,43375.0,13.9,394.0,207.0,197.0,6875.0,229.6,2004.0,0.0,20.0,233.0,756.0,417.0,698.0,425.0,0.473061071,0.44646149700000004,0.881438382,-0.270593113,0.259410635,0.10588579199999999,0.1062208,-0.200450388,-0.2118698,-0.118229907,-0.082395402,0,Brown,Southcentral,Middle Minnesota
6946883630,806.0541937999999,401.5629758,514.4127662,1.0,4.0,1.0,3.0,3.0,1.0,2.0,1.0,Brown,Brown,3.8,43375.0,13.9,394.0,207.0,197.0,6875.0,229.6,2004.0,0.0,20.0,233.0,756.0,417.0,698.0,425.0,0.473061071,0.44646149700000004,0.881438382,-0.270593113,0.259410635,0.10588579199999999,0.1062208,-0.200450388,-0.2118698,-0.118229907,-0.082395402,0,Brown,Southcentral,Cottonwood
6946883630,806.0541937999999,401.5629758,514.4127662,1.0,4.0,1.0,3.0,3.0,1.0,2.0,1.0,Brown,Brown,3.8,43375.0,13.9,394.0,207.0,197.0,6875.0,229.6,2004.0,0.0,20.0,233.0,756.0,417.0,698.0,425.0,0.473061071,0.44646149700000004,0.881438382,-0.270593113,0.259410635,0.10588579199999999,0.1062208,-0.200450388,-0.2118698,-0.118229907,-0.082395402,0,Brown,Southcentral,Watonwan
6946882172,806.0541937999999,401.5629758,514.4127662,1.0,4.0,4.0,3.0,2.0,2.0,2.0,1.0,Hennepin,Lac Qui Parle,3.1,64137.0,20.56,860.0,167.0,131.0,18090.0,31.3,1071.0,0.0,22.0,707.0,784.0,486.0,1113.0,555.0,0.666003954,0.627656542,0.46329161399999996,0.146232962,-0.236353338,0.078244252,0.135241491,-0.068474354,-0.55043137,-0.21393175399999997,0.11022078099999999,0,Hennepin,Southcentral,Lower Minnesota
6946879942,806.0541937999999,401.5629758,514.4127662,1.0,3.0,2.0,5.0,5.0,2.0,1.0,1.0,Otter Tail,Otter Tail,4.2,46600.0,14.94,476.0,110.0,106.0,2686.0,14.5,7871.0,0.0,10.0,210.0,752.0,417.0,698.0,424.0,0.46280460799999995,0.452347745,0.9516690409999999,-0.711826246,-0.542185713,0.402762009,-0.5501350429999999,-0.183391836,0.169134797,-0.205110887,-0.038528269,0,Otter Tail,Northwest,Pomme De Terre
6946879942,806.0541937999999,401.5629758,514.4127662,1.0,3.0,2.0,5.0,5.0,2.0,1.0,1.0,Otter Tail,Otter Tail,4.2,46600.0,14.94,476.0,110.0,106.0,2686.0,14.5,7871.0,0.0,10.0,210.0,752.0,417.0,698.0,424.0,0.46280460799999995,0.452347745,0.9516690409999999,-0.711826246,-0.542185713,0.402762009,-0.5501350429999999,-0.183391836,0.169134797,-0.205110887,-0.038528269,0,Otter Tail,Northwest,Chippewa
6946742831,806.0541937999999,401.5629758,514.4127662,1.0,3.0,2.0,6.0,5.0,4.0,1.0,1.0,Otter Tail,Otter Tail,4.2,46600.0,14.94,476.0,110.0,106.0,2686.0,14.5,7871.0,0.0,10.0,210.0,752.0,417.0,698.0,424.0,0.46280460799999995,0.452347745,0.052495677000000004,0.465633026,0.328519354,-0.462422355,-0.12685708,-0.258324022,0.22436007100000002,-0.21092168600000002,-0.149707884,1,Otter Tail,Northwest,Pomme De Terre
6946742831,806.0541937999999,401.5629758,514.4127662,1.0,3.0,2.0,6.0,5.0,4.0,1.0,1.0,Otter Tail,Otter Tail,4.2,46600.0,14.94,476.0,110.0,106.0,2686.0,14.5,7871.0,0.0,10.0,210.0,752.0,417.0,698.0,424.0,0.46280460799999995,0.452347745,0.052495677000000004,0.465633026,0.328519354,-0.462422355,-0.12685708,-0.258324022,0.22436007100000002,-0.21092168600000002,-0.149707884,1,Otter Tail,Northwest,Chippewa
6946742021,806.0541937999999,401.5629758,514.4127662,1.0,3.0,2.0,4.0,5.0,2.0,1.0,9.0,Martin,Martin,3.7,44252.0,14.18,417.0,234.0,222.0,7050.0,159.0,2503.0,0.0,18.0,199.0,758.0,417.0,698.0,426.0,0.43147554299999996,0.401784945,1.734596007,-0.347490965,-0.578958107,0.21852888899999998,0.143949262,-0.16284842900000002,0.243216519,0.017453157,0.001172509,2,Martin,Southwest,Blue Earth
6946742021,806.0541937999999,401.5629758,514.4127662,1.0,3.0,2.0,4.0,5.0,2.0,1.0,9.0,Martin,Martin,3.7,44252.0,14.18,417.0,234.0,222.0,7050.0,159.0,2503.0,0.0,18.0,199.0,758.0,417.0,698.0,426.0,0.43147554299999996,0.401784945,1.734596007,-0.347490965,-0.578958107,0.21852888899999998,0.143949262,-0.16284842900000002,0.243216519,0.017453157,0.001172509,2,Martin,Southwest,Watonwan
6946740972,806.0541937999999,401.5629758,514.4127662,1.0,3.0,3.0,3.0,5.0,2.0,1.0,4.0,Martin,Martin,3.7,44252.0,14.18,417.0,234.0,222.0,7050.0,159.0,2503.0,0.0,18.0,199.0,758.0,417.0,698.0,426.0,0.43147554299999996,0.401784945,0.749766465,-0.202075377,-0.6486709079999999,0.37702489,0.29474513,-0.30712553,0.21413478,-0.207958246,-0.003812414,2,Martin,Southwest,Blue Earth
6946740972,806.0541937999999,401.5629758,514.4127662,1.0,3.0,3.0,3.0,5.0,2.0,1.0,4.0,Martin,Martin,3.7,44252.0,14.18,417.0,234.0,222.0,7050.0,159.0,2503.0,0.0,18.0,199.0,758.0,417.0,698.0,426.0,0.43147554299999996,0.401784945,0.749766465,-0.202075377,-0.6486709079999999,0.37702489,0.29474513,-0.30712553,0.21413478,-0.207958246,-0.003812414,2,Martin,Southwest,Watonwan
6946739593,806.0541937999999,401.5629758,514.4127662,1.0,4.0,1.0,5.0,5.0,2.0,2.0,1.0,Brown,Brown,3.8,43375.0,13.9,394.0,207.0,197.0,6875.0,229.6,2004.0,0.0,20.0,233.0,756.0,417.0,698.0,425.0,0.473061071,0.44646149700000004,-0.300084685,0.381617349,0.36502298899999996,0.104042648,-0.278379953,-0.279409052,-0.72567665,-0.18121336899999999,0.21217547,0,Brown,Southcentral,Middle Minnesota
6946739593,806.0541937999999,401.5629758,514.4127662,1.0,4.0,1.0,5.0,5.0,2.0,2.0,1.0,Brown,Brown,3.8,43375.0,13.9,394.0,207.0,197.0,6875.0,229.6,2004.0,0.0,20.0,233.0,756.0,417.0,698.0,425.0,0.473061071,0.44646149700000004,-0.300084685,0.381617349,0.36502298899999996,0.104042648,-0.278379953,-0.279409052,-0.72567665,-0.18121336899999999,0.21217547,0,Brown,Southcentral,Cottonwood
6946739593,806.0541937999999,401.5629758,514.4127662,1.0,4.0,1.0,5.0,5.0,2.0,2.0,1.0,Brown,Brown,3.8,43375.0,13.9,394.0,207.0,197.0,6875.0,229.6,2004.0,0.0,20.0,233.0,756.0,417.0,698.0,425.0,0.473061071,0.44646149700000004,-0.300084685,0.381617349,0.36502298899999996,0.104042648,-0.278379953,-0.279409052,-0.72567665,-0.18121336899999999,0.21217547,0,Brown,Southcentral,Watonwan
6946738484,806.0541937999999,401.5629758,514.4127662,1.0,,2.0,,4.0,3.0,1.0,1.0,Renville,Renville,4.7,45944.0,14.73,459.0,217.0,219.0,6966.0,243.6,0.0,0.0,31.0,224.0,770.0,417.0,698.0,429.0,0.537740966,0.5079635570000001,-0.42340147200000006,0.40577376,0.349872192,-0.28305804100000004,-0.499693574,-0.306762533,0.157268876,-0.12379563,-0.08431150400000001,1,Renville,Westcentral,Hawk-Yellow Medicine
6946738484,806.0541937999999,401.5629758,514.4127662,1.0,,2.0,,4.0,3.0,1.0,1.0,Renville,Renville,4.7,45944.0,14.73,459.0,217.0,219.0,6966.0,243.6,0.0,0.0,31.0,224.0,770.0,417.0,698.0,429.0,0.537740966,0.5079635570000001,-0.42340147200000006,0.40577376,0.349872192,-0.28305804100000004,-0.499693574,-0.306762533,0.157268876,-0.12379563,-0.08431150400000001,1,Renville,Westcentral,Middle Minnesota
6946738484,806.0541937999999,401.5629758,514.4127662,1.0,,2.0,,4.0,3.0,1.0,1.0,Renville,Renville,4.7,45944.0,14.73,459.0,217.0,219.0,6966.0,243.6,0.0,0.0,31.0,224.0,770.0,417.0,698.0,429.0,0.537740966,0.5079635570000001,-0.42340147200000006,0.40577376,0.349872192,-0.28305804100000004,-0.499693574,-0.306762533,0.157268876,-0.12379563,-0.08431150400000001,1,Renville,Westcentral,Lower Minnesota
6946737162,806.0541937999999,401.5629758,514.4127662,1.0,4.0,1.0,4.0,5.0,2.0,1.0,1.0,Renville,Renville,4.7,45944.0,14.73,459.0,217.0,219.0,6966.0,243.6,0.0,0.0,31.0,224.0,770.0,417.0,698.0,429.0,0.537740966,0.5079635570000001,0.102859855,-0.133863793,0.28004196,0.022700491,-0.06384725,-0.24952863,0.160707394,0.009038249,-0.146366936,1,Renville,Westcentral,Hawk-Yellow Medicine
6946737162,806.0541937999999,401.5629758,514.4127662,1.0,4.0,1.0,4.0,5.0,2.0,1.0,1.0,Renville,Renville,4.7,45944.0,14.73,459.0,217.0,219.0,6966.0,243.6,0.0,0.0,31.0,224.0,770.0,417.0,698.0,429.0,0.537740966,0.5079635570000001,0.102859855,-0.133863793,0.28004196,0.022700491,-0.06384725,-0.24952863,0.160707394,0.009038249,-0.146366936,1,Renville,Westcentral,Middle Minnesota
6946737162,806.0541937999999,401.5629758,514.4127662,1.0,4.0,1.0,4.0,5.0,2.0,1.0,1.0,Renville,Renville,4.7,45944.0,14.73,459.0,217.0,219.0,6966.0,243.6,0.0,0.0,31.0,224.0,770.0,417.0,698.0,429.0,0.537740966,0.5079635570000001,0.102859855,-0.133863793,0.28004196,0.022700491,-0.06384725,-0.24952863,0.160707394,0.009038249,-0.146366936,1,Renville,Westcentral,Lower Minnesota
6946736097,528.1652473,127.8693415,231.7496338,1.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,Douglas,Douglas,3.3,46153.0,14.79,459.0,119.0,129.0,3410.0,4.4,10017.0,11.03,16.0,220.0,748.0,417.0,764.0,442.0,0.47751278700000005,0.458586311,1.793310573,-0.231615446,0.27946809699999997,0.282308034,-0.145365815,0.173779127,0.200663702,0.143330776,0.221204818,2,Douglas,Westcentral,Pomme De Terre
6946736097,528.1652473,127.8693415,231.7496338,1.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,Douglas,Douglas,3.3,46153.0,14.79,459.0,119.0,129.0,3410.0,4.4,10017.0,11.03,16.0,220.0,748.0,417.0,764.0,442.0,0.47751278700000005,0.458586311,1.793310573,-0.231615446,0.27946809699999997,0.282308034,-0.145365815,0.173779127,0.200663702,0.143330776,0.221204818,2,Douglas,Westcentral,Chippewa
6946735108,528.1652473,127.8693415,231.7496338,1.0,3.0,2.0,4.0,5.0,2.0,1.0,1.0,Redwood,Redwood,3.9,44509.0,14.27,423.0,197.0,187.0,6552.0,254.2,54.0,0.0,19.0,199.0,764.0,417.0,698.0,427.0,0.476013148,0.45567552899999997,-1.159003706,-0.50228839,0.273827404,-0.175794408,-0.11569964199999999,-0.275058837,0.160423857,0.046277970999999994,0.21426246699999998,1,Redwood,Southwest,Hawk-Yellow Medicine
6946735108,528.1652473,127.8693415,231.7496338,1.0,3.0,2.0,4.0,5.0,2.0,1.0,1.0,Redwood,Redwood,3.9,44509.0,14.27,423.0,197.0,187.0,6552.0,254.2,54.0,0.0,19.0,199.0,764.0,417.0,698.0,427.0,0.476013148,0.45567552899999997,-1.159003706,-0.50228839,0.273827404,-0.175794408,-0.11569964199999999,-0.275058837,0.160423857,0.046277970999999994,0.21426246699999998,1,Redwood,Southwest,Redwood
6946735108,528.1652473,127.8693415,231.7496338,1.0,3.0,2.0,4.0,5.0,2.0,1.0,1.0,Redwood,Redwood,3.9,44509.0,14.27,423.0,197.0,187.0,6552.0,254.2,54.0,0.0,19.0,199.0,764.0,417.0,698.0,427.0,0.476013148,0.45567552899999997,-1.159003706,-0.50228839,0.273827404,-0.175794408,-0.11569964199999999,-0.275058837,0.160423857,0.046277970999999994,0.21426246699999998,1,Redwood,Southwest,Middle Minnesota
6946735108,528.1652473,127.8693415,231.7496338,1.0,3.0,2.0,4.0,5.0,2.0,1.0,1.0,Redwood,Redwood,3.9,44509.0,14.27,423.0,197.0,187.0,6552.0,254.2,54.0,0.0,19.0,199.0,764.0,417.0,698.0,427.0,0.476013148,0.45567552899999997,-1.159003706,-0.50228839,0.273827404,-0.175794408,-0.11569964199999999,-0.275058837,0.160423857,0.046277970999999994,0.21426246699999998,1,Redwood,Southwest,Cottonwood
6946734321,528.1652473,127.8693415,231.7496338,1.0,3.0,1.0,3.0,1.0,5.0,1.0,1.0,Lincoln,Lincoln,3.5,46497.0,14.9,474.0,175.0,171.0,4481.0,149.0,6257.0,32.77,18.0,210.0,770.0,417.0,698.0,429.0,0.52325088,0.512927345,-0.59585026,0.131428532,0.28736654899999997,-0.005412651,-0.050718675,-0.305163119,0.206910491,0.043323622,-0.181119583,1,Lincoln,Southwest,Lac Qui Parle
6946734321,528.1652473,127.8693415,231.7496338,1.0,3.0,1.0,3.0,1.0,5.0,1.0,1.0,Lincoln,Lincoln,3.5,46497.0,14.9,474.0,175.0,171.0,4481.0,149.0,6257.0,32.77,18.0,210.0,770.0,417.0,698.0,429.0,0.52325088,0.512927345,-0.59585026,0.131428532,0.28736654899999997,-0.005412651,-0.050718675,-0.305163119,0.206910491,0.043323622,-0.181119583,1,Lincoln,Southwest,Hawk-Yellow Medicine
6946734321,528.1652473,127.8693415,231.7496338,1.0,3.0,1.0,3.0,1.0,5.0,1.0,1.0,Lincoln,Lincoln,3.5,46497.0,14.9,474.0,175.0,171.0,4481.0,149.0,6257.0,32.77,18.0,210.0,770.0,417.0,698.0,429.0,0.52325088,0.512927345,-0.59585026,0.131428532,0.28736654899999997,-0.005412651,-0.050718675,-0.305163119,0.206910491,0.043323622,-0.181119583,1,Lincoln,Southwest,Redwood
6946589637,528.1652473,127.8693415,231.7496338,1.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,Grant,Grant,4.3,47714.0,15.29,504.0,193.0,168.0,4911.0,114.6,6178.0,0.0,10.0,210.0,762.0,417.0,698.0,427.0,0.563708026,0.546157232,0.587124242,-0.741074021,0.20913393,0.633492107,0.209459001,-0.268100247,0.245316482,0.140734299,0.21558260199999998,2,Grant,Westcentral,Lac Qui Parle
6946589637,528.1652473,127.8693415,231.7496338,1.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,Grant,Grant,4.3,47714.0,15.29,504.0,193.0,168.0,4911.0,114.6,6178.0,0.0,10.0,210.0,762.0,417.0,698.0,427.0,0.563708026,0.546157232,0.587124242,-0.741074021,0.20913393,0.633492107,0.209459001,-0.268100247,0.245316482,0.140734299,0.21558260199999998,2,Grant,Westcentral,Pomme De Terre
6946589637,528.1652473,127.8693415,231.7496338,1.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,Grant,Grant,4.3,47714.0,15.29,504.0,193.0,168.0,4911.0,114.6,6178.0,0.0,10.0,210.0,762.0,417.0,698.0,427.0,0.563708026,0.546157232,0.587124242,-0.741074021,0.20913393,0.633492107,0.209459001,-0.268100247,0.245316482,0.140734299,0.21558260199999998,2,Grant,Westcentral,Chippewa
6946589637,528.1652473,127.8693415,231.7496338,1.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,Grant,Grant,4.3,47714.0,15.29,504.0,193.0,168.0,4911.0,114.6,6178.0,0.0,10.0,210.0,762.0,417.0,698.0,427.0,0.563708026,0.546157232,0.587124242,-0.741074021,0.20913393,0.633492107,0.209459001,-0.268100247,0.245316482,0.140734299,0.21558260199999998,2,Grant,Westcentral,Upper Minnesota
6946589608,528.1652473,127.8693415,231.7496338,1.0,3.0,1.0,6.0,5.0,3.0,1.0,1.0,Murray,Murray,4.6,46138.0,14.79,464.0,225.0,177.0,6435.0,0.0,0.0,83.99,2.0,198.0,775.0,417.0,698.0,431.0,0.5033792979999999,0.485067304,0.088038246,-0.259784561,0.310049894,-0.233076255,-0.33693586700000006,-0.303270848,0.24614039100000001,0.130025053,-0.14542718300000002,1,Murray,Southwest,Redwood
6946589608,528.1652473,127.8693415,231.7496338,1.0,3.0,1.0,6.0,5.0,3.0,1.0,1.0,Murray,Murray,4.6,46138.0,14.79,464.0,225.0,177.0,6435.0,0.0,0.0,83.99,2.0,198.0,775.0,417.0,698.0,431.0,0.5033792979999999,0.485067304,0.088038246,-0.259784561,0.310049894,-0.233076255,-0.33693586700000006,-0.303270848,0.24614039100000001,0.130025053,-0.14542718300000002,1,Murray,Southwest,Cottonwood
6946588901,528.1652473,127.8693415,231.7496338,1.0,4.0,1.0,4.0,4.0,2.0,3.0,1.0,Kandiyohi,Kandiyohi,3.5,45104.0,14.46,437.0,229.0,214.0,5854.0,38.3,9834.0,0.0,22.0,237.0,757.0,417.0,709.0,429.0,0.515466703,0.486323499,-1.459119566,0.629082385,0.36432154,-0.563298276,-0.48148562,-0.15663557,0.240303357,-0.077443364,0.21386485600000002,1,Kandiyohi,Westcentral,Hawk-Yellow Medicine
6946588901,528.1652473,127.8693415,231.7496338,1.0,4.0,1.0,4.0,4.0,2.0,3.0,1.0,Kandiyohi,Kandiyohi,3.5,45104.0,14.46,437.0,229.0,214.0,5854.0,38.3,9834.0,0.0,22.0,237.0,757.0,417.0,709.0,429.0,0.515466703,0.486323499,-1.459119566,0.629082385,0.36432154,-0.563298276,-0.48148562,-0.15663557,0.240303357,-0.077443364,0.21386485600000002,1,Kandiyohi,Westcentral,Chippewa
6946588875,528.1652473,127.8693415,231.7496338,1.0,3.0,2.0,,,5.0,,,Nicollet,,2.7,47338.0,15.17,482.0,,215.0,7567.0,182.3,0.0,0.0,29.0,241.0,749.0,417.0,874.0,475.0,0.6016706270000001,0.576371249,-1.007897134,0.982932715,-0.491158004,-0.354542984,-0.128708599,-0.309012232,0.21446219600000002,-0.21338779800000002,-0.150363145,1,Nicollet,Southcentral,Middle Minnesota
6946588875,528.1652473,127.8693415,231.7496338,1.0,3.0,2.0,,,5.0,,,Nicollet,,2.7,47338.0,15.17,482.0,,215.0,7567.0,182.3,0.0,0.0,29.0,241.0,749.0,417.0,874.0,475.0,0.6016706270000001,0.576371249,-1.007897134,0.982932715,-0.491158004,-0.354542984,-0.128708599,-0.309012232,0.21446219600000002,-0.21338779800000002,-0.150363145,1,Nicollet,Southcentral,Cottonwood
6946588875,528.1652473,127.8693415,231.7496338,1.0,3.0,2.0,,,5.0,,,Nicollet,,2.7,47338.0,15.17,482.0,,215.0,7567.0,182.3,0.0,0.0,29.0,241.0,749.0,417.0,874.0,475.0,0.6016706270000001,0.576371249,-1.007897134,0.982932715,-0.491158004,-0.354542984,-0.128708599,-0.309012232,0.21446219600000002,-0.21338779800000002,-0.150363145,1,Nicollet,Southcentral,Lower Minnesota
6946588448,528.1652473,127.8693415,231.7496338,1.0,4.0,1.0,,5.0,2.0,2.0,1.0,Blue Earth,Blue Earth,3.0,47201.0,15.13,478.0,215.0,232.0,7565.0,344.4,5253.0,0.0,42.0,237.0,746.0,417.0,874.0,474.0,0.597152583,0.573103888,-1.1855122679999999,1.212066205,0.302365212,-0.304223233,0.35907183,-0.309575196,-0.724600527,-0.186157808,-0.183173348,1,Blue Earth,Southcentral,Blue Earth
6946588448,528.1652473,127.8693415,231.7496338,1.0,4.0,1.0,,5.0,2.0,2.0,1.0,Blue Earth,Blue Earth,3.0,47201.0,15.13,478.0,215.0,232.0,7565.0,344.4,5253.0,0.0,42.0,237.0,746.0,417.0,874.0,474.0,0.597152583,0.573103888,-1.1855122679999999,1.212066205,0.302365212,-0.304223233,0.35907183,-0.309575196,-0.724600527,-0.186157808,-0.183173348,1,Blue Earth,Southcentral,Middle Minnesota
6946588448,528.1652473,127.8693415,231.7496338,1.0,4.0,1.0,,5.0,2.0,2.0,1.0,Blue Earth,Blue Earth,3.0,47201.0,15.13,478.0,215.0,232.0,7565.0,344.4,5253.0,0.0,42.0,237.0,746.0,417.0,874.0,474.0,0.597152583,0.573103888,-1.1855122679999999,1.212066205,0.302365212,-0.304223233,0.35907183,-0.309575196,-0.724600527,-0.186157808,-0.183173348,1,Blue Earth,Southcentral,Watonwan
6946588448,528.1652473,127.8693415,231.7496338,1.0,4.0,1.0,,5.0,2.0,2.0,1.0,Blue Earth,Blue Earth,3.0,47201.0,15.13,478.0,215.0,232.0,7565.0,344.4,5253.0,0.0,42.0,237.0,746.0,417.0,874.0,474.0,0.597152583,0.573103888,-1.1855122679999999,1.212066205,0.302365212,-0.304223233,0.35907183,-0.309575196,-0.724600527,-0.186157808,-0.183173348,1,Blue Earth,Southcentral,Le Sueur
6946588193,528.1652473,127.8693415,231.7496338,1.0,4.0,2.0,4.0,5.0,1.0,1.0,10.0,Hennepin,Hennepin,3.1,64137.0,20.56,860.0,131.0,131.0,18090.0,31.3,1071.0,0.0,22.0,707.0,784.0,486.0,1113.0,555.0,0.666003954,0.627656542,-0.316840727,0.507939311,-0.07054234599999999,0.083441595,-0.09500060699999999,-0.274565956,0.003852858,-0.165193424,0.112313639,1,Hennepin,Southcentral,Lower Minnesota
6946587636,528.1652473,127.8693415,231.7496338,1.0,3.0,1.0,,5.0,2.0,1.0,1.0,Brown,Brown,3.8,43375.0,13.9,394.0,207.0,197.0,6875.0,229.6,2004.0,0.0,20.0,233.0,756.0,417.0,698.0,425.0,0.473061071,0.44646149700000004,0.002776905,-0.141847314,0.298018899,-0.063962073,-0.233913657,-0.280757897,0.181542452,-0.091445527,-0.066437391,1,Brown,Southcentral,Middle Minnesota
6946587636,528.1652473,127.8693415,231.7496338,1.0,3.0,1.0,,5.0,2.0,1.0,1.0,Brown,Brown,3.8,43375.0,13.9,394.0,207.0,197.0,6875.0,229.6,2004.0,0.0,20.0,233.0,756.0,417.0,698.0,425.0,0.473061071,0.44646149700000004,0.002776905,-0.141847314,0.298018899,-0.063962073,-0.233913657,-0.280757897,0.181542452,-0.091445527,-0.066437391,1,Brown,Southcentral,Cottonwood
6946587636,528.1652473,127.8693415,231.7496338,1.0,3.0,1.0,,5.0,2.0,1.0,1.0,Brown,Brown,3.8,43375.0,13.9,394.0,207.0,197.0,6875.0,229.6,2004.0,0.0,20.0,233.0,756.0,417.0,698.0,425.0,0.473061071,0.44646149700000004,0.002776905,-0.141847314,0.298018899,-0.063962073,-0.233913657,-0.280757897,0.181542452,-0.091445527,-0.066437391,1,Brown,Southcentral,Watonwan
6946587356,528.1652473,127.8693415,231.7496338,1.0,3.0,,5.0,5.0,2.0,1.0,1.0,Nobles,Nobles,3.3,44214.0,14.17,416.0,191.0,189.0,7650.0,0.0,0.0,0.0,0.0,215.0,755.0,417.0,698.0,425.0,0.489543568,0.46578377200000004,-0.7960567409999999,-0.230116188,-0.044569667,-0.09796831,-0.062359497,-0.299689413,0.249910518,0.297238736,-0.07833342900000001,1,Nobles,Southwest,
6946586671,528.1652473,127.8693415,231.7496338,1.0,3.0,1.0,5.0,5.0,2.0,1.0,1.0,Carver,Carver,3.1,64020.0,20.52,858.0,197.0,189.0,7866.0,89.4,5422.0,0.0,46.0,651.0,764.0,486.0,1113.0,549.0,0.428145138,0.38766035200000004,1.040944169,-0.355504366,-1.4502907859999998,0.44569071899999996,0.459588471,-0.069304888,0.158342245,-0.10179440599999999,-0.145694721,2,Carver,Southcentral,Lower Minnesota
6946586125,528.1652473,127.8693415,231.7496338,1.0,4.0,1.0,2.0,4.0,2.0,2.0,10.0,Wabasha,Wabasha,3.5,49026.0,15.71,531.0,186.0,186.0,5522.0,0.0,0.0,0.0,0.0,268.0,747.0,417.0,790.0,449.0,0.491844746,0.468476323,0.166884391,-0.14183623,0.274402357,0.09547955400000001,-0.035012081,-0.279316333,-0.688300111,-0.177066311,0.212184498,0,Wabasha,Southeast,
6946585546,528.1652473,127.8693415,231.7496338,1.0,3.0,1.0,5.0,5.0,3.0,1.0,1.0,Redwood,Redwood,3.9,44509.0,14.27,423.0,197.0,187.0,6552.0,254.2,54.0,0.0,19.0,199.0,764.0,417.0,698.0,427.0,0.476013148,0.45567552899999997,-1.290035677,0.42272350700000005,0.366794485,-0.47163275600000004,0.525419298,-0.307595605,0.15741344599999998,-0.126193044,-0.149020877,1,Redwood,Southwest,Hawk-Yellow Medicine
6946585546,528.1652473,127.8693415,231.7496338,1.0,3.0,1.0,5.0,5.0,3.0,1.0,1.0,Redwood,Redwood,3.9,44509.0,14.27,423.0,197.0,187.0,6552.0,254.2,54.0,0.0,19.0,199.0,764.0,417.0,698.0,427.0,0.476013148,0.45567552899999997,-1.290035677,0.42272350700000005,0.366794485,-0.47163275600000004,0.525419298,-0.307595605,0.15741344599999998,-0.126193044,-0.149020877,1,Redwood,Southwest,Redwood
6946585546,528.1652473,127.8693415,231.7496338,1.0,3.0,1.0,5.0,5.0,3.0,1.0,1.0,Redwood,Redwood,3.9,44509.0,14.27,423.0,197.0,187.0,6552.0,254.2,54.0,0.0,19.0,199.0,764.0,417.0,698.0,427.0,0.476013148,0.45567552899999997,-1.290035677,0.42272350700000005,0.366794485,-0.47163275600000004,0.525419298,-0.307595605,0.15741344599999998,-0.126193044,-0.149020877,1,Redwood,Southwest,Middle Minnesota
